ASIN,dateId,CategoryID,Delivery_time_days,MainRankingValue,AmazonGlobal_Shipping,Estimated_Import_Charge,PriceGroup
B010SE7F1O,1671,4,0,156504.0,38.56,30.95,Upper-Middle Income
B010OR0GN4,1672,4,0,,28.98,15.88,Very Low Income
B010OPG5I6,1672,4,0,,26.33,11.03,Low Income
B00T3MDNC8,1222,4,0,,26.03,20.89,Low Income
B0106NCQ2K,1672,4,0,,26.29,0.00,Very Low Income
B01057A660,1658,4,0,,25.65,19.92,Low Income
B01054VM9I,1673,4,0,,26.26,0.00,Low Income
B00DZH76D4,1365,4,0,,32.97,5.42,Low Income
B010069OKA,1556,4,0,,40.95,11.29,Low Income
B010063TII,1556,4,0,,44.94,12.40,Low Income
B010065C5G,1556,4,0,,31.81,9.28,Low Income
B01006YEGE,1556,4,0,,40.95,11.49,Low Income
B010060T0E,1556,4,0,,40.95,11.02,Low Income
B01007BPYW,1556,4,0,,36.96,10.04,Low Income
B010079Z8A,1556,4,0,,33.85,7.91,Low Income
B01007BBTG,1556,4,0,,40.95,10.96,Low Income
B01006EM3E,1556,4,0,,72.87,49.17,Upper-Middle Income
B01007CNYI,1556,4,65,,93.66,32.89,Upper-Middle Income
B0100799O0,1556,4,0,,96.81,47.41,Upper-Middle Income
B01007914I,1556,4,0,,100.80,46.68,Upper-Middle Income
B010075CDW,1556,4,0,,100.80,35.59,Upper-Middle Income
B010078SFG,1556,4,0,,179.28,57.16,Upper-Middle Income
B0100725FU,1556,4,0,,100.80,37.97,Upper-Middle Income
B010077F7S,1556,4,0,,96.81,46.14,Upper-Middle Income
B0100729ZG,1556,4,0,,88.83,37.27,Upper-Middle Income
B010071ZGU,1556,4,0,,96.81,41.89,Upper-Middle Income
B010072FFK,1556,4,0,,96.81,40.60,Upper-Middle Income
B010071TBG,1556,4,0,,96.81,46.04,Upper-Middle Income
B0101AX9H4,1674,4,0,3073777.0,28.16,20.03,Low Income
B00IVQKGWM,1512,4,0,,64.89,11.27,Lower-Middle Income
B00Z7MWZA4,1617,4,0,644182.0,25.32,12.22,Very Low Income
B00Z7MTUSY,1617,4,0,669204.0,25.32,12.35,Very Low Income
B0100QBQFG,1675,4,0,,27.78,19.49,Very Low Income
B00ZYNPKN0,1675,4,0,1148798.0,91.62,21.41,Lower-Middle Income
B00QSLF2XA,1676,4,0,,134.53,73.22,Upper-Middle Income
B00ZBB2W72,1617,4,0,,30.78,51.47,Lower-Middle Income
B00BDVNPXE,1677,4,0,,45.92,10.89,Low Income
B00YXEQL20,1603,4,0,1878051.0,26.12,28.85,Low Income
B00YXERBZQ,1603,4,0,1181369.0,25.73,17.68,Low Income
B00YXEQKZI,1603,4,0,175886.0,33.27,14.60,Very Low Income
B00YXEMJCQ,1603,4,0,2601550.0,27.18,28.24,Low Income
B00T3MU8VW,1222,4,0,,25.51,6.08,Low Income
B00YWCTTCC,1678,4,0,,36.96,10.09,Low Income
B00YRQ7TTI,1556,4,0,230227.0,26.83,15.81,Low Income
B00YOPR6VI,1679,4,0,,25.50,15.06,Low Income
B00YOPRMRQ,1679,4,0,6591005.0,25.57,15.06,Low Income
B00Y1QPW02,1680,4,0,,25.99,21.41,Very Low Income
B0049N54XC,1207,4,0,,25.55,0.00,Low Income
B00QSLNKJI,1668,4,0,1034863.0,26.17,3.89,Very Low Income
B00QSLNIJA,1676,4,0,1916247.0,26.71,4.13,Very Low Income
B00YJG8VI4,1681,4,0,,25.95,18.90,Very Low Income
B00YGFDYLM,1682,4,0,,26.83,0.00,Low Income
B00XNCCLKE,1683,4,0,,27.48,40.49,Low Income
B00XNCC92O,1683,4,0,,28.98,16.77,Low Income
B00XNCCEQU,1683,4,0,,28.98,26.24,Low Income
B00XNCCEL0,1683,4,0,,29.30,35.98,Low Income
B00XNTO4JI,1683,4,0,,25.99,0.00,Low Income
B0015RP6CO,1584,4,0,3733898.0,36.96,9.32,Lower-Middle Income
B004A0FKGK,1323,4,0,,32.97,17.66,Upper-Middle Income
B004A0HE2I,1323,4,0,,32.97,5.91,Low Income
B004A0E00W,1323,4,0,,,,Low Income
B0031IBSZY,1632,4,0,,26.46,4.36,Low Income
B004A0HC7K,1323,4,0,,32.97,6.46,Low Income
B004A0HFA4,1323,4,0,,220.30,23.36,Low Income
B004A0DWTM,1323,4,0,,32.97,8.21,Low Income
B0015RNCFM,1584,4,0,,31.02,5.66,Low Income
B004A0FJ8O,1323,4,0,,32.97,8.17,Low Income
B00XE1Z70A,1684,4,0,,25.31,30.52,Low Income
B00XE1ZH1Y,1684,4,0,,47.45,24.68,Upper-Middle Income
B00XE1ZHV4,1684,4,0,,47.45,269.83,Upper-Middle Income
B00XE1YNUU,1684,4,0,,25.31,33.20,Low Income
B00XE1YNE6,1684,4,0,,25.31,29.99,Low Income
B00XE1YNDC,1684,4,0,,25.31,30.25,Low Income
B00XE1YFAI,1684,4,0,,25.31,6.95,Low Income
B00XE1YNPU,1684,4,0,,25.31,8.40,Lower-Middle Income
B00XE1YDYG,1684,4,0,,25.31,42.63,Lower-Middle Income
B00XDBBWXM,1684,4,0,435787.0,60.18,0.00,Lower-Middle Income
B00XDBC0BA,1684,4,0,326277.0,57.35,0.00,Low Income
B00XCQ80GK,1685,4,0,1356594.0,27.36,4.74,Low Income
B00NJ00QBQ,1211,4,0,,25.79,20.62,Very Low Income
B00NJ012ZA,1211,4,0,,25.37,17.97,Low Income
B00WRENXQK,1686,4,0,,84.84,47.03,Lower-Middle Income
B00WREOET0,1686,4,0,,85.24,25.55,Low Income
B00WGQ7WSY,1687,4,0,1283653.0,26.42,25.57,Low Income
B00CFX85HA,1688,4,0,,28.98,10.27,Lower-Middle Income
B00WCCWFM0,1414,4,0,,33.45,14.82,Lower-Middle Income
B00T3MEPXE,1222,4,0,,63.09,92.08,Lower-Middle Income
B00Q0CQ0EC,1222,4,0,,80.85,88.69,Upper-Middle Income
B00VYM1200,1689,4,0,,62.92,0.00,Lower-Middle Income
B00IVQG54A,1512,4,0,,,,Low Income
B00IVQKHIA,1512,4,0,,64.89,11.06,Lower-Middle Income
B004A0E1O2,1323,4,0,,,,Lower-Middle Income
B004A0H8LK,1323,4,0,,32.97,7.57,Low Income
B0031IDXRA,1632,4,0,,28.98,5.22,Low Income
B004A0HCNE,1323,4,0,,40.91,9.23,Lower-Middle Income
B004A0HBQW,1323,4,0,,34.02,6.29,Low Income
B00VA1F1TS,1690,4,24,2305.0,61.94,23.86,Low Income
B00V91IN62,1691,4,0,6.0,30.02,0.00,Upper-Middle Income
B00V5VP7KQ,1692,4,0,,27.02,24.58,Low Income
B007DN0Y8K,1693,4,0,,26.19,19.61,Low Income
B00UZ66ZYO,1543,4,0,4727512.0,32.56,29.09,Lower-Middle Income
B00UZ66ZQC,1543,4,0,4991714.0,32.56,30.23,Lower-Middle Income
B00UYDHRW2,1694,4,0,,31.52,72.04,Lower-Middle Income
B00UYDHIBM,1694,4,0,,41.99,376.91,High Income
B00HA0KBTS,1672,4,0,,49.23,13.30,Lower-Middle Income
B00G49KXE4,1695,4,0,,67.15,10.07,Very Low Income
B00QTIP89U,1696,4,0,2559899.0,28.98,17.86,Low Income
B00IVQLEFK,1512,4,0,,40.95,10.10,Low Income
B00UJU5MUE,1697,4,0,9.0,48.05,50.61,Upper-Middle Income
B00R6KM762,1620,4,0,,28.17,44.88,Lower-Middle Income
B00T3MEOEO,1222,4,0,,63.49,78.37,Lower-Middle Income
B00T3MJLA6,1222,4,0,,28.98,5.71,Very Low Income
B00U8IHE3A,1698,4,0,,69.48,77.42,Lower-Middle Income
B00T3MIUZ8,1222,4,0,,26.76,11.35,Very Low Income
B00U8IILUU,1698,4,0,,31.09,45.83,Lower-Middle Income
B00U8IE8DE,1698,4,0,,29.86,4.78,Low Income
B00U8I5PJK,1698,4,0,,88.83,91.03,Lower-Middle Income
B00U8ICKA2,1414,4,0,,50.53,81.78,Lower-Middle Income
B00U8IHWU0,1698,4,0,,88.83,129.15,Upper-Middle Income
B00U8IA2B6,1698,4,0,,28.98,8.04,Low Income
B00U8I94FG,1698,4,0,,46.54,52.73,Lower-Middle Income
B00T3MJ87M,1222,4,26,,26.70,14.49,Low Income
B00U8I7JKS,1698,4,0,,26.43,5.87,Low Income
B00T3MUT5C,1222,4,0,,26.19,5.80,Low Income
B00IVQK10O,1512,4,0,,80.85,41.96,Low Income
B00T36VRBI,1699,4,0,,,,
B00T36LCBS,1700,4,23,,35.35,0.00,Upper-Middle Income
B00PV6MBD2,1701,4,0,1434899.0,166.02,59.71,Low Income
B00PV6R5KQ,1701,4,0,1806348.0,166.02,16.86,Low Income
B00TNMPGXC,1702,4,0,3930007.0,166.27,134.87,Lower-Middle Income
B00TD9FGLM,1703,4,0,,,,
B00TTZKJT4,1704,4,0,3389043.0,35.96,49.37,Lower-Middle Income
B00TRFM7S2,1705,4,0,,28.98,0.00,Upper-Middle Income
B00QXOAUSO,1706,4,0,,25.87,0.00,Lower-Middle Income
B00TPU8OT0,1700,4,0,,25.39,17.46,Low Income
B00TPG9T16,1620,4,0,,206.54,89.60,Upper-Middle Income
B00TPA9J0I,1707,4,0,,,,Lower-Middle Income
B00TIOJO2Y,1708,4,0,,52.92,24.44,Low Income
B00THAVDKA,1709,4,0,146.0,25.37,0.00,Very Low Income
B00TBADKEI,1710,4,0,,28.98,21.37,Low Income
B00TBADKFM,1710,4,0,,52.92,24.44,Low Income
B00FHSYR4A,1211,4,0,,25.37,0.00,Very Low Income
B00PZEU2FE,1222,4,0,,112.77,50.91,Lower-Middle Income
B00G49K740,1695,4,0,5383670.0,28.98,12.01,Very Low Income
B00NF18MIS,1711,4,0,372851.0,25.33,22.29,Low Income
B00STBDBOE,1712,4,0,,27.82,40.12,Low Income
B00STBDRRK,1712,4,0,,30.66,42.60,Low Income
B00STBDRVG,1712,4,0,,27.38,50.65,Lower-Middle Income
B00STBDJLO,1712,4,0,,28.98,63.89,Lower-Middle Income
B00STBDS7O,1712,4,0,,28.88,33.44,Low Income
B00STBE12A,1712,4,0,,29.60,0.00,Lower-Middle Income
B00STBE2GA,1712,4,0,,31.84,0.00,Lower-Middle Income
B00STBE1SY,1712,4,0,,29.05,32.79,Low Income
B00SJSEUEM,1713,4,0,245.0,30.70,29.61,Low Income
B00SHU9RSG,1483,4,0,,100.80,29.43,Upper-Middle Income
B00SHU8K7A,1714,4,0,4535111.0,94.38,28.66,Upper-Middle Income
B00SHU6R2K,1714,4,0,994337.0,115.36,30.92,Upper-Middle Income
B00SHU90JC,1714,4,0,,92.82,23.41,Upper-Middle Income
B00SHU5T9M,1714,4,0,,138.51,46.35,Upper-Middle Income
B00SHU9CQS,1714,4,0,3106992.0,90.51,26.49,Upper-Middle Income
B00SHU7ENG,1714,4,0,,173.82,48.54,Upper-Middle Income
B00AR09130,1715,4,0,243.0,28.50,48.11,Low Income
B00S8QAYWW,1716,4,0,226.0,27.18,27.64,Low Income
B00S6YEPQC,1717,4,0,593807.0,31.17,31.18,Low Income
B00OZVOI26,1718,4,0,1727203.0,48.37,62.46,Upper-Middle Income
B00B4KT9WA,1561,4,0,,51.04,44.91,Lower-Middle Income
B00B4KT50Q,1561,4,0,,52.36,63.44,Upper-Middle Income
B00B4KT4AC,1561,4,0,,52.92,64.77,Upper-Middle Income
B00B4L6MOW,1561,4,0,,146.11,148.79,Upper-Middle Income
B00S0LDUBM,1661,4,0,,25.74,9.05,Very Low Income
B00S0L9CQE,1661,4,0,,28.98,10.60,Low Income
B00S0HU56O,1661,4,0,,44.94,32.67,Lower-Middle Income
B00S0EVWQY,1719,4,0,,25.80,0.00,Low Income
B00S0F5I7M,1661,4,0,,38.49,73.11,Lower-Middle Income
B00S0ENK4G,1661,4,0,,28.98,35.78,Low Income
B00S0EP02G,1661,4,0,,42.76,22.16,Low Income
B00S0EW5PQ,1661,4,0,,32.28,39.53,Lower-Middle Income
B00S0ENC1C,1661,4,0,,42.00,22.33,Low Income
B00S0EMHMW,1661,4,0,,48.82,30.26,Low Income
B00B4LCKKC,1561,4,0,,40.85,27.50,Lower-Middle Income
B00S0EL1ME,1661,4,0,,38.88,21.31,Low Income
B00S0EFUJ4,1661,4,0,,42.76,23.14,Low Income
B00S0E4H66,1661,4,0,,29.64,26.92,Lower-Middle Income
B00S0E5SZK,1661,4,0,,46.30,53.16,Lower-Middle Income
B00S0DZNEM,1661,4,0,,40.85,33.59,Lower-Middle Income
B00S0E2OKM,1661,4,0,,41.11,54.68,Lower-Middle Income
B00S0DZTU0,1661,4,0,,30.01,0.00,Low Income
B00S0E09X6,1661,4,0,,41.06,31.94,Lower-Middle Income
B00S0E10P2,1661,4,0,,44.94,26.87,Lower-Middle Income
B00B4KMLQ6,1561,4,0,,28.98,33.79,Low Income
B00B4KNLQU,1561,4,0,,28.98,35.93,Lower-Middle Income
B00B4KU6KO,1561,4,0,,41.36,43.27,Lower-Middle Income
B00B4KYTKM,1561,4,0,,26.19,18.04,Very Low Income
B00B4L02NY,1561,4,0,,27.11,19.42,Low Income
B00S0B8GKW,1661,4,0,,216.63,122.28,Upper-Middle Income
B00RVF64FC,1720,4,0,,28.25,0.00,Low Income
B0063KZJH0,1721,4,0,,,,
B00RSU67WK,1722,4,26,,49.15,10.76,Lower-Middle Income
B00RKCY3R2,1405,4,0,949540.0,25.67,19.70,Very Low Income
B00QVPU9FE,1723,4,0,,27.02,21.42,Very Low Income
B00QSLAAUK,1676,4,0,,29.18,11.52,Lower-Middle Income
B00RBJPKDU,1724,4,0,4537689.0,28.98,0.00,Low Income
B00R60RHCQ,1725,4,0,,28.98,24.54,Lower-Middle Income
B00R60RZ32,1725,4,0,,25.27,25.15,Low Income
B00R60S644,1725,4,0,,29.82,47.50,Lower-Middle Income
B00R60RHLW,1725,4,0,,28.20,26.26,Lower-Middle Income
B00MJ3D346,1726,4,0,,40.07,72.53,
B00QXXV7E6,1727,4,0,,25.27,13.59,Low Income
B00H51BTMK,1585,4,0,,33.25,11.08,Low Income
B00QU4HHDS,1696,4,0,171.0,,,Very Low Income
B00QSOXFRC,1676,4,0,,25.39,0.00,Low Income
B00QSOTYI6,1728,4,0,,26.27,9.25,Low Income
B00QSOUPPW,1676,4,0,590680.0,29.90,18.74,Lower-Middle Income
B00QSOT1N4,1729,4,0,,28.77,15.88,Low Income
B00QSOP2X2,1676,4,0,,25.91,4.81,Low Income
B00QSOP76E,1676,4,0,,27.68,13.80,Low Income
B00QSOZNT0,1676,4,0,,46.85,13.46,Very Low Income
B00QSOXE4G,1676,4,0,,31.61,20.22,Low Income
B00QSL5NXO,1476,4,0,2249143.0,25.18,0.00,Low Income
B00QSLAQ0E,1676,4,0,518332.0,26.16,15.65,Very Low Income
B00QSLB8XS,1676,4,0,1525965.0,25.10,5.09,Very Low Income
B00OWS4KTS,1730,4,0,,48.49,68.21,Lower-Middle Income
B00P6NFKME,1411,4,0,,28.98,28.30,Low Income
B00QF87J8W,1731,4,0,,25.51,24.06,Low Income
B00QE7Y6L2,1652,4,0,,80.85,56.07,Low Income
B00QE84E72,1652,4,0,,80.85,55.32,Low Income
B00QE8ZTCG,1652,4,0,,31.41,38.46,Low Income
B00QE90KOM,1732,4,0,,28.26,33.46,Low Income
B00QE8V5UQ,1652,4,0,627173.0,26.92,11.07,Very Low Income
B00QE94CIC,1652,4,0,2619957.0,32.73,54.07,Lower-Middle Income
B00QE85SPE,1652,4,0,,25.19,30.65,Low Income
B00QCL27HU,1733,4,0,,29.97,20.76,Very Low Income
B00QCKL9IE,1733,4,0,,80.85,47.78,Low Income
B00QCKVZ4W,1733,4,0,,80.85,60.17,Low Income
B00QCL17R6,1733,4,0,,25.19,13.16,Low Income
B00QE8Y882,1652,4,0,,25.40,13.32,Low Income
B00QCKXOVY,1732,4,0,,80.85,45.94,Low Income
B00QCKQXHQ,1733,4,0,,25.39,27.01,Low Income
B006MG1KC8,1463,4,0,,26.54,30.33,Low Income
B00QCKVUN8,1733,4,0,,26.03,29.21,Low Income
B00QCKYVGG,1733,4,0,,80.85,56.73,Low Income
B00QCL7D1K,1733,4,0,,80.85,75.64,Lower-Middle Income
B00QE84WN8,1652,4,0,,25.81,24.12,Low Income
B00QCKG51K,1733,4,0,,80.85,64.79,Lower-Middle Income
B00QCKX4KU,1733,4,0,,80.85,16.96,Low Income
B00QCL0CF4,1733,4,0,,80.85,67.93,Low Income
B00QCK472E,1733,4,0,,80.85,71.51,Low Income
B00QCKIUVS,1733,4,0,,80.85,64.81,Lower-Middle Income
B00QCKHZ8C,1733,4,0,,80.85,53.32,Low Income
B00QCKVG00,1733,4,0,,26.09,26.56,Low Income
B00QCKGX9Y,1733,4,0,,80.85,60.76,Low Income
B00QCKJF1W,1733,4,0,,80.85,80.81,Lower-Middle Income
B00QCKNXXS,1733,4,0,,80.85,51.65,Low Income
B00QCKFZ5M,1733,4,0,,80.85,52.99,Low Income
B00QCKTFQM,1733,4,0,,25.39,20.92,Very Low Income
B00QCL4W1E,1732,4,0,,,,Lower-Middle Income
B00QCKH70I,1733,4,0,,80.85,63.21,Low Income
B00QCKN3AG,1733,4,0,,,,Very Low Income
B00Q88P04Y,1732,4,0,,25.81,4.87,Very Low Income
B00QCKJ0J4,1733,4,0,,80.85,55.66,Low Income
B00Q88A2SS,1463,4,0,,26.89,51.47,Lower-Middle Income
B00QCK0AB6,1733,4,0,,80.85,50.67,Very Low Income
B00QCKHDB6,1733,4,0,,80.85,72.75,Lower-Middle Income
B00QCK4DZU,1733,4,0,,29.12,28.73,Low Income
B00Q87NRWW,1463,4,0,,40.95,27.13,Very Low Income
B00Q88EA4A,1463,4,0,,30.15,53.13,Lower-Middle Income
B00Q88AZ0S,1463,4,0,,40.95,75.22,Lower-Middle Income
B00Q87NFEW,1463,4,0,,40.95,26.89,Very Low Income
B00QCKHU3W,1733,4,0,,80.85,52.49,Low Income
B00Q88AKOO,1463,4,0,,29.32,62.74,Lower-Middle Income
B00QCK1LNC,1733,4,0,,30.14,56.79,Lower-Middle Income
B00Q87FPXQ,1463,4,0,,25.89,24.09,Low Income
B00Q88CAEW,1463,4,0,,26.74,43.13,Low Income
B00QCJZWB0,1733,4,0,,80.85,75.86,Upper-Middle Income
B00Q87CBYC,1463,4,0,,40.95,41.99,Low Income
B00Q88NBC2,1463,4,0,1447105.0,25.14,13.56,Low Income
B00Q87FIB0,1463,4,0,,25.79,21.75,Low Income
B00Q883AXM,1463,4,0,,27.89,33.18,Low Income
B00Q88NK00,1463,4,0,1546443.0,25.27,11.69,Very Low Income
B00Q86LYIC,1463,4,0,,25.39,19.22,Very Low Income
B00Q87I5H4,1463,4,0,,26.52,20.55,Very Low Income
B00Q877548,1463,4,0,,26.66,31.54,Low Income
B00Q87OB9A,1463,4,0,,25.74,22.93,Low Income
B00Q86IT6M,1463,4,0,,25.19,20.49,Low Income
B00Q87OIPW,1463,4,0,,40.95,34.95,Low Income
B00Q877CSM,1463,4,0,,26.53,31.94,Low Income
B00Q8747XU,1463,4,0,,25.79,26.69,Low Income
B00Q88C3M6,1463,4,0,,34.75,55.46,Lower-Middle Income
B00Q8767HY,1463,4,0,,40.95,0.00,Very Low Income
B00Q86I656,1463,4,0,,26.81,21.41,Very Low Income
B00Q86GFNQ,1463,4,0,,25.43,26.18,Low Income
B00Q86MZ58,1463,4,0,,40.95,27.98,Very Low Income
B00Q7YEIJW,1734,4,0,,25.67,13.74,Low Income
B00Q7YI9DI,1734,4,0,,52.92,34.43,Very Low Income
B00Q86MRBA,1735,4,0,,25.51,24.38,Low Income
B00Q7YVUAC,1734,4,0,,25.17,17.56,Very Low Income
B00H50UGN4,1736,4,0,,36.96,10.79,Low Income
B00H51WGFE,1585,4,0,,44.94,9.85,Low Income
B00H50HBKK,1585,4,0,,36.96,21.67,Lower-Middle Income
B00H519N1E,1719,4,0,,27.46,8.53,Low Income
B00J6D2898,1664,4,0,,30.02,10.04,Low Income
B00J67Q250,1664,4,0,,35.56,13.94,Lower-Middle Income
B00H511998,1585,4,0,,36.64,25.55,Upper-Middle Income
B00H4ZIP1K,1737,4,0,,36.96,22.52,Lower-Middle Income
B00H51BLVY,1585,4,0,,30.18,9.39,Low Income
B00H53G8OW,1585,4,0,,25.43,5.13,Very Low Income
B00H4ZSZA6,1585,4,0,,36.92,16.43,Lower-Middle Income
B00J6618IW,1664,4,0,,30.26,9.22,Low Income
B00H50IF1E,1585,4,0,,36.96,9.81,Low Income
B00H4ZE8QQ,1591,4,0,,36.96,12.58,Lower-Middle Income
B00H50I09Q,1585,4,0,,36.96,13.30,Lower-Middle Income
B00H50HQVE,1738,4,0,,36.96,17.10,Lower-Middle Income
B00H50HQ64,1585,4,0,,36.96,13.94,Lower-Middle Income
B00H50HXSA,1585,4,0,,36.96,11.70,Low Income
B00H503DOS,1585,4,0,,36.96,40.53,Low Income
B00H50HNRG,1738,4,0,,36.96,14.39,Lower-Middle Income
B00H50HPGA,1585,4,0,,36.96,16.61,Lower-Middle Income
B00H50HDS0,1585,4,0,,36.96,20.36,Lower-Middle Income
B00H50HASI,1585,4,0,,36.96,19.46,Lower-Middle Income
B00H50H9FM,1585,4,0,,36.96,22.41,Lower-Middle Income
B00H50HCUY,1585,4,0,,36.96,25.91,Upper-Middle Income
B00H50HA60,1585,4,0,,36.96,16.47,Lower-Middle Income
B00H5170SC,1585,4,0,,31.93,9.64,Low Income
B00H51BSZ8,1222,4,0,,36.96,46.21,Lower-Middle Income
B00H51RYF6,1585,4,0,,56.91,44.97,Upper-Middle Income
B00H5171EA,1222,4,0,,29.74,10.07,Low Income
B00Q8LSJWG,1,4,0,,96.61,21.11,Lower-Middle Income
B00Q8LSHCS,1,4,0,,138.74,33.60,Upper-Middle Income
B00Q8LSD7C,1,4,0,,117.96,28.73,Upper-Middle Income
B00Q6DJUOM,1734,4,0,6006108.0,28.98,20.00,Low Income
B00Q6DK0AU,1734,4,0,,28.98,26.28,Low Income
B00Q2FY9Z4,1739,4,0,,,,Low Income
B00Q2FY5TO,1739,4,0,,27.26,40.59,Low Income
B00Q2FY1TI,1739,4,0,,26.96,0.00,Low Income
B00PYRWOGC,1222,4,0,,80.85,48.33,Very Low Income
B00Q2FYGFC,1739,4,0,,,,
B00JW1VWZU,1740,4,0,,34.78,29.29,Low Income
B00JW1VXVI,1740,4,0,,34.04,31.93,Low Income
B00718X0AQ,1741,4,64,,77.42,77.98,Lower-Middle Income
B00PXJ6XOK,1742,4,0,,32.97,27.72,Lower-Middle Income
B00PXIXK2E,1742,4,0,,25.50,26.57,Low Income
B00PXIXBDM,1742,4,0,,25.51,28.09,Low Income
B00PXIX8O4,1742,4,0,,26.38,28.89,Low Income
B00IKLZFYC,1743,4,26,,36.25,135.41,Upper-Middle Income
B00PV25WEG,1744,4,0,,36.96,267.42,Upper-Middle Income
B00PV25WWS,1267,4,0,,28.98,189.23,Upper-Middle Income
B004A0C1SU,1323,4,0,,70.60,18.51,Lower-Middle Income
B00PNWVLWG,1334,4,0,,52.99,51.11,Low Income
B00OKR2TUS,1405,4,0,,28.49,5.46,Low Income
B00H516J5W,1745,4,0,,36.96,7.41,Low Income
B00PCOEQWM,1746,4,0,,80.85,55.84,Low Income
B00PCOG8P0,1733,4,0,,26.67,25.83,Low Income
B00PCOBPZI,1747,4,0,,26.31,30.72,Low Income
B0025WZOT8,1463,4,0,,25.48,20.08,Very Low Income
B0025WXSKK,1747,4,0,,29.10,28.58,Low Income
B00PCOBHXI,1733,4,0,,26.15,20.46,Very Low Income
B0025WQEUG,1748,4,0,,28.03,25.73,Low Income
B00PCOBM5G,1463,4,0,,25.20,16.82,Very Low Income
B00PCODEN4,1705,4,0,,25.41,0.00,Low Income
B00PCOES0W,1747,4,0,,80.85,52.39,Low Income
B00PCO6LFM,1620,4,0,,100.80,96.14,Upper-Middle Income
B00PCO8KHY,1747,4,0,631631.0,25.59,27.98,Low Income
B0025WS7D8,1747,4,0,,29.01,23.82,Low Income
B0025WZQPK,1747,4,0,,26.15,22.59,Low Income
B00PCODDLW,1733,4,0,,26.33,29.81,Low Income
B00PCO62RO,1705,4,0,,80.85,99.24,Lower-Middle Income
B0025WW2FM,1747,4,0,,,,
B00PCO840W,1463,4,0,,25.45,16.53,Very Low Income
B00PCO9UMS,1747,4,0,,26.04,31.23,Low Income
B00PCOBW42,1747,4,29,,27.72,17.17,Very Low Income
B00PCOGR7E,1749,4,0,,25.59,26.02,Low Income
B00PCOCQTC,1463,4,0,,40.95,25.23,Very Low Income
B0025WTXTK,1747,4,0,,26.99,25.72,Low Income
B00PCO8GYQ,1750,4,0,,26.74,0.00,Low Income
B00PCODXX0,1652,4,0,,80.85,52.83,Low Income
B0025WZQJG,1751,4,0,,25.39,23.79,Low Income
B0025WS670,1747,4,0,,25.85,21.47,Very Low Income
B00PCOIFF6,1463,4,0,,25.57,17.14,Low Income
B0025WU786,1747,4,0,,28.33,16.89,Very Low Income
B00PCODFOC,1747,4,0,,25.94,29.39,Low Income
B00PCO99UQ,1732,4,0,,26.25,23.17,Low Income
B0025WW432,1752,4,0,,27.71,26.64,Low Income
B00PCOE2CQ,1747,4,0,,26.42,28.14,Low Income
B0025WQE38,1747,4,0,,25.83,22.34,Low Income
B00PCO6C10,1753,4,0,,49.37,42.33,Lower-Middle Income
B0025WW3SS,1747,4,0,,25.15,17.93,Very Low Income
B00PCOBRR4,1733,4,0,,25.58,18.79,Very Low Income
B00PCO9YLK,1747,4,0,,25.68,16.31,Low Income
B00PCOCNRC,1463,4,0,,34.75,21.30,Very Low Income
B00PCOE3BG,1463,4,0,,25.71,25.26,Low Income
B00PCOD3P8,1705,4,0,3108021.0,25.23,14.98,Very Low Income
B00PCOIEDO,1463,4,0,,25.69,20.61,Very Low Income
B00PCOEFVY,1754,4,0,,31.59,64.54,Lower-Middle Income
B00PCO99T2,1705,4,0,,28.98,22.13,Very Low Income
B00PCOIHWM,1463,4,0,,27.86,27.37,Low Income
B00PCO8HY0,1747,4,0,,27.55,22.52,Low Income
B00PCOEPLY,1705,4,0,,28.59,35.33,Low Income
B00PCOD862,1463,4,0,,27.04,33.04,Low Income
B00PCOCFA2,1747,4,0,,80.85,0.00,Low Income
B00PCO97EO,1755,4,0,,26.33,27.32,Low Income
B0025WU77C,1747,4,0,,26.30,25.24,Low Income
B00PCOCOSA,1463,4,0,,40.95,27.50,Very Low Income
B00PCOI7YU,1756,4,0,,28.29,32.91,Low Income
B00PCOA0HW,1748,4,0,,25.43,23.03,Low Income
B00PCOHPD4,1747,4,0,,25.47,19.95,Very Low Income
B00PCOGSBO,1749,4,0,,25.37,25.12,Low Income
B00PCOHTRG,1747,4,0,,25.52,23.99,Low Income
B00PCOE01O,726,4,0,,32.97,29.42,Low Income
B00PCOA8DS,1705,4,0,,28.98,28.79,Low Income
B00PCO6R7O,1747,4,0,,41.76,164.79,Upper-Middle Income
B00PCO8ZRO,1656,4,0,,26.12,22.97,Low Income
B00PCOHPT8,1747,4,0,,30.45,30.28,Low Income
B00PCO9QQI,1755,4,0,,27.86,22.83,Low Income
B00PCODLS2,1757,4,0,,25.48,22.55,Low Income
B00PCOAJ9Q,1747,4,0,,28.90,24.05,Low Income
B00PCO8RFY,1705,4,0,,28.98,4.90,Very Low Income
B00PCOHACA,1463,4,0,,40.95,35.75,Low Income
B00PCODN2Q,1747,4,0,,80.85,49.88,Low Income
B00PCO8LDC,1733,4,0,,80.85,53.29,Low Income
B00PCOH1ZQ,1747,4,0,,28.04,28.08,Low Income
B00PCO5T14,1733,4,0,,80.85,62.12,Low Income
B00PCOEI0C,1747,4,0,,29.96,54.27,Lower-Middle Income
B00PCOLIGE,1747,4,0,,25.89,20.26,Very Low Income
B00PCOETJW,1653,4,0,,32.97,15.15,Very Low Income
B00PCOBR0G,1732,4,0,,26.31,30.72,Low Income
